labels,cnt
0,235
3,59
2,101
3,217
2,403
1,187
3,85
1,138
1,84
3,36
4,78
3,28
2,137
3,71
0,167
4,76
2,268
4,63
3,74
3,216
3,363
3,119
3,119
1,160
0,68
4,70
3,14
4,62
3,131
1,494
1,121
2,106
3,76
1,122
1,540
0,133
2,48
3,354
0,310
0,45
4,80
1,96
1,176
0,238
1,102
2,15
4,99
0,225
0,161
3,63
4,31
2,280
4,16
1,168
2,183
3,88
2,148
3,68
2,520
1,314
3,152
1,150
0,100
1,217
4,21
3,331
3,42
1,50
3,113
2,45
0,112
0,81
0,24
1,13
0,89
4,106
0,94
3,442
0,141
4,57
3,30
1,142
1,80
0,67
4,197
2,115
0,529
0,149
3,218
2,238
0,65
0,200
2,61
2,133
1,38
2,102
3,349
2,179
0,159
4,15
0,276
3,160
0,149
4,41
0,69
2,41
2,36
1,177
2,87
3,110
3,146
3,87
0,211
2,149
3,85
0,129
0,194
4,19
2,30
1,190
3,176
3,170
3,112
4,83
1,130
3,236
2,120
4,32
3,46
3,265
0,268
2,144
0,206
0,449
2,105
2,35
2,97
2,95
3,38
3,105
1,292
1,298
3,85
2,132
1,23
0,75
4,152
2,21
1,121
1,408
3,53
4,440
3,222
2,974
4,75
4,49
1,68
2,209
2,133
3,166
2,82
0,97
0,279
3,82
1,208
3,430
2,155
0,41
4,55
0,210
0,462
0,14
0,258
0,191
4,148
3,221
2,9
0,81
3,42
4,161
1,120
2,103
2,235
3,48
2,127
4,65
4,268
0,82
3,230
0,149
1,67
4,57
0,218
2,305
2,224
1,167
3,70
4,63
4,149
0,72
1,130
2,73
2,112
3,58
2,151
0,370
4,349
3,147
4,193
2,43
3,76
4,44
3,112
2,114
0,68
0,72
3,123
0,116
4,40
1,209
3,88
4,108
4,51
0,160
3,61
0,22
1,263
1,30
0,33
4,119
3,15
1,78
3,78
4,125
4,72
4,25
2,46
4,43
1,125
3,36
2,583
1,45
1,95
0,145
3,179
0,189
4,38
1,135
4,28
4,43
2,251
4,54
4,78
3,119
2,121
3,247
3,39
4,22
4,64
4,14
0,40
2,306
0,98
4,88
2,130
2,111
0,158
1,61
2,122
3,150
3,298
4,30
1,45
1,35
0,100
1,321
2,235
4,18
0,524
1,83
4,62
4,136
0,389
0,35
0,43
1,64
1,35
0,120
4,35
4,45
4,27
0,93
1,419
0,481
4,206
2,75
0,65
0,148
4,40
0,75
4,71
2,29
0,96
2,209
0,210
4,59
0,35
3,35
3,145
3,75
2,121
0,48
4,110
4,102
3,173
3,159
0,383
3,14
0,133
4,41
1,354
2,130
1,281
3,26
4,80
3,46
0,347
4,86
4,31
4,210
3,91
0,160
4,51
1,103
0,112
2,101
0,321
3,22
3,219
0,155
1,30
0,148
3,15
3,69
4,45
1,20
0,546
0,381
3,44
3,111
0,257
1,177
2,27
2,67
4,37
2,56
2,10
0,213
1,200
0,570
4,74
1,247
0,29
2,20
4,30
1,54
1,111
2,36
4,46
2,282
2,15
0,258
0,603
1,150
1,115
4,152
3,126
1,771
4,15
3,56
2,216
1,100
0,433
3,67
2,188
1,469
1,139
2,104
2,158
4,89
2,41
2,399
3,72
0,27
0,53
0,26
3,49
3,131
0,29
4,16
1,51
3,32
3,244
3,191
1,33
3,125
1,52
2,247
0,205
2,57
3,99
0,79
2,24
3,95
3,41
0,231
4,86
4,204
1,49
0,78
4,103
2,84
4,259
4,46
3,193
3,22
1,363
3,134
0,37
1,256
0,323
0,52
2,187
3,88
3,118
2,30
1,130
0,335
1,127
2,254
0,138
3,38
2,74
1,35
3,24
0,32
2,34
1,48
1,49
0,25
4,401
1,160
2,47
1,36
4,104
1,107
0,199
4,101
0,99
0,116
1,189
1,42
3,160
2,767
4,37
3,22
0,86
4,81
0,72
1,46
4,150
3,160
0,40
3,72
1,106
4,136
1,196
1,216
3,74
3,78
0,69
2,63
0,19
1,222
4,118
1,58
1,134
0,159
0,20
2,114
3,142
2,515
0,453
3,17
3,68
4,28
0,189
2,196
1,59
1,495
2,62
3,141
1,25
4,22
2,224
0,66
3,24
3,28
3,166
3,177
3,32
2,72
0,169
3,167
0,82
4,22
3,133
4,56
2,352
1,145
0,119
1,81
2,72
3,67
0,103
2,74
0,204
1,81
2,54
3,95
3,126
4,24
4,205
1,181
3,152
3,49
4,28
0,363
1,297
3,200
0,38
1,57
0,26
4,160
1,76
1,45
1,135
2,31
2,591
3,155
2,130
0,335
2,291
3,23
0,212
4,296
0,56
3,26
4,101
0,138
3,160
0,50
4,69
0,191
4,41
1,30
0,42
4,106
1,98
3,81
2,139
1,140
4,171
4,90
3,62
3,80
1,115
3,177
4,145
0,48
0,58
4,127
4,53
4,144
2,71
0,45
2,56
0,65
4,55
1,58
2,169
1,152
1,33
1,103
4,157
4,24
1,30
2,235
1,190
3,81
0,88
4,184
4,402
3,133
1,211
0,17
1,41
3,47
4,72
1,108
1,58
0,218
1,60
2,189
2,47
1,145
3,66
3,121
2,81
2,54
4,109
0,28
0,21
2,54
2,50
0,85
1,66
1,55
0,145
1,65
0,90
0,64
0,93
4,56
2,80
4,61
2,423
0,64
4,97
1,129
4,23
4,35
1,49
1,8
4,15
3,240
2,63
2,11
4,41
2,115
0,50
2,98
4,67
4,44
0,240
3,105
3,241
4,212
2,22
1,227
1,45
1,19
0,44
0,83
4,36
1,318
0,86
0,73
1,38
3,34
4,19
1,41
3,75
1,57
2,75
3,42
2,155
0,118
1,33
3,85
0,19
1,108
1,125
2,168
1,74
0,136
4,149
1,162
4,16
3,184
0,17
0,195
2,117
4,23
1,80
4,12
2,22
2,40
0,84
4,26
2,313
1,138
0,107
3,238
3,112
0,63
2,74
2,141
1,434
3,232
2,174
3,29
4,38
4,34
4,82
1,77
4,54
4,18
4,62
4,116
1,31
3,100
3,84
3,89
2,103
0,87
0,86
2,91
4,22
4,25
2,116
4,207
3,162
3,56
0,135
2,172
0,191
0,17
0,197
4,84
2,285
1,215
4,29
4,58
0,27
3,34
4,41
0,164
0,322
1,205
0,115
2,134
0,43
4,93
1,84
3,166
0,202
2,43
1,33
2,212
1,55
2,60
3,177
2,58
1,391
3,124
0,38
4,114
0,408
4,87
2,107
1,39
4,24
1,501
4,21
0,120
4,66
4,183
1,48
2,102
2,142
3,81
3,62
2,146
3,207
1,295
4,32
2,226
2,35
0,89
0,80
3,81
4,138
3,39
4,88
4,25
4,82
3,79
0,113
2,624
4,57
2,101
4,162
4,52
2,240
0,128
1,205
0,142
3,60
4,63
4,59
4,65
2,179
3,160
2,118
0,124
3,193
1,109
3,126
1,95
1,140
3,137
1,230
4,20
4,122
0,42
1,120
0,101
1,58
1,60
0,61
3,43
2,79
4,159
4,73
4,102
4,23
3,27
0,354
0,77
0,98
0,36
4,78
3,79
2,271
0,201
2,74
0,40
1,214
0,349
0,181
1,166
3,265
2,90
1,130
1,251
0,82
1,195
4,61
2,86
0,131
0,131
4,38
2,254
4,45
3,55
0,48
4,143
2,184
2,139
3,54
3,56
0,220
4,156
1,200
2,76
4,65
0,84
1,124
1,65
4,79
1,95
1,87
0,135
4,96
2,66
0,39
1,70
4,27
2,33
0,277
4,44
1,584
3,303
0,23
4,26
4,76
1,112
4,19
2,68
2,89
1,350
0,592
4,142
1,52
4,59
0,256
1,167
4,113
0,98
2,23
2,44
0,35
3,26
1,162
0,241
4,85
0,205
4,55
4,113
2,34
0,28
0,308
0,17
4,128
1,199
4,52
3,37
4,188
2,197
4,39
4,69
4,22
1,34
4,87
4,75
2,43
4,36
2,54
1,377
0,47
0,124
1,200
1,58
2,22
4,157
3,97
3,29
1,71
1,230
2,109
0,96
4,185
2,96
2,61
2,39
3,134
1,69
0,560
2,59
4,50
3,43
0,56
4,25
0,241
1,165
1,73
4,80
0,442
2,115
2,83
2,356
4,23
0,67
4,39
1,1011
4,109
1,382
2,161
0,142
2,290
0,220
2,240
2,17
2,143
1,79
1,363
4,64
4,78
3,167
2,45
2,235
3,63
2,199
2,62
1,64
1,344
4,142
4,116
2,21
0,269
4,110
1,35
0,147
1,123
2,22
1,74
3,76
0,45
0,172
2,97
3,154
4,73
0,40
3,135
1,68
4,62
4,160
4,23
1,216
1,176
0,34
2,37
0,120
4,116
4,75
4,104
3,66
3,223
1,220
4,54
3,64
3,58
1,190
0,82
2,331
4,34
4,110
0,58
3,322
2,262
1,143
1,71
1,418
3,143
1,53
2,300
3,179
1,50
2,56
2,219
3,188
4,50
0,26
1,271
3,24
0,70
3,227
1,46
1,115
3,69
3,66
1,223
2,380
4,89
3,15
3,54
3,29
0,340
3,61
2,97
2,153
3,290
1,57
2,50
1,183
4,163
0,74
1,56
4,28
4,32
2,282
0,72
3,170
3,49
1,61
0,26
4,124
1,409
3,105
1,289
1,85
4,53
0,74
4,23
1,66
3,111
3,112
4,22
1,86
2,311
0,63
2,73
2,46
1,22
1,38
1,27
2,49
4,38
1,157
0,92
1,60
3,68
2,240
3,71
1,464
2,95
4,33
1,529
4,24
3,205
4,110
1,315
3,135
4,65
4,60
2,317
0,167
2,319
2,163
4,119
4,15
2,180
1,80
1,115
3,173
3,58
3,76
0,419
1,101
0,267
4,21
1,89
4,90
3,136
2,171
4,41
3,24
0,21
0,103
2,246
1,92
0,130
2,31
0,74
4,63
4,29
1,464
1,327
3,84
0,67
3,79
2,93
3,55
0,49
3,50
0,69
2,67
3,25
4,80
4,127
3,126
2,310
4,53
3,231
3,123
3,265
0,68
1,83
2,120
4,108
0,75
1,200
0,605
2,126
2,80
2,205
1,40
4,77
4,43
2,198
3,16
0,229
2,85
0,623
4,34
0,40
1,57
4,89
3,25
1,89
2,105
4,97
1,168
0,144
4,22
0,338
1,82
2,60
4,96
4,104
0,51
1,180
2,15
2,162
1,123
3,41
4,31
2,62
4,22
0,143
0,29
4,152
3,18
1,205
3,48
2,18
1,60
3,22
2,300
2,159
0,27
3,39
0,219
0,81
0,112
2,83
4,69
1,138
4,83
1,212
3,315
4,86
1,250
4,60
2,36
0,17
3,134
3,88
3,27
4,354
2,67
0,55
2,69
1,58
3,176
4,29
3,86
3,159
2,96
1,93
3,61
4,32
2,71
4,40
3,34
2,19
4,405
0,132
4,85
0,63
1,135
2,96
3,133
1,490
4,32
4,51
0,35
1,57
2,182
0,141
4,46
1,20
3,59
1,37
2,32
1,179
1,43
1,72
2,64
3,28
0,17
2,241
0,32
1,233
1,368
2,27
0,265
1,148
4,159
4,111
0,54
1,79
3,91
3,123
1,136
2,32
2,105
4,30
4,63
2,97
1,206
4,117
3,157
4,34
4,38
1,301
2,180
0,72
0,135
2,291
4,14
1,119
2,178
3,116
3,49
0,86
2,66
3,148
1,161
2,437
3,29
1,62
0,75
0,57
3,186
4,61
0,45
3,75
3,74
2,166
0,158
2,200
2,158
3,170
1,223
0,87
3,134
3,27
0,352
4,48
4,28
4,56
1,73
1,48
1,30
3,19
0,64
1,334
2,93
4,77
3,324
2,133
4,40
3,107
0,63
3,10
1,82
0,145
3,186
4,86
1,146
3,116
2,147
0,103
4,63
2,43
1,76
3,58
0,149
2,121
4,181
1,17
1,38
2,120
4,12
4,70
0,140
3,181
1,189
3,53
4,188
3,79
0,27
0,76
2,210
0,105
0,697
4,32
3,75
3,54
3,42
4,239
0,14
4,115
2,239
1,94
0,47
1,27
3,102
0,111
4,85
0,62
0,45
3,71
1,26
3,143
4,149
1,182
0,64
1,86
3,30
2,18
3,173
1,31
2,124
1,61
0,265
2,122
3,272
1,74
1,30
1,130
1,168
0,288
2,106
3,38
0,28
4,43
3,87
0,72
4,456
4,27
1,86
1,127
2,19
0,63
3,185
2,13
4,38
3,247
4,65
1,84
3,27
0,148
1,136
4,35
2,138
1,58
0,311
1,354
4,39
3,45
4,40
3,156
1,82
0,25
1,95
1,281
3,23
0,243
1,335
0,60
3,334
1,97
2,86
1,284
0,70
1,268
3,83
2,88
1,28
4,134
0,263
4,67
2,23
4,62
0,119
0,52
0,96
1,188
3,78
1,37
0,266
1,55
3,131
0,89
4,147
0,26
3,48
0,31
4,53
1,131
0,94
4,91
1,211
2,26
1,37
3,61
4,44
3,90
3,219
1,235
4,91
3,122
1,149
1,78
3,27
4,105
3,76
3,23
3,168
0,42
4,496
4,62
4,185
4,183
0,84
0,76
3,111
2,48
1,67
2,90
4,66
4,106
4,78
3,121
0,150
4,63
1,547
3,165
3,128
3,13
4,226
2,42
0,6
1,121
1,13
3,102
1,109
3,171
3,42
4,30
3,206
0,422
1,44
0,94
1,562
0,32
4,19
4,33
0,115
3,128
4,49
3,94
2,246
4,43
1,84
3,84
1,70
4,84
0,98
2,76
3,61
3,180
0,23
3,121
3,141
4,40
1,69
2,105
0,107
0,230
3,21
2,47
4,31
2,93
3,167
2,211
4,23
0,56
4,149
1,75
3,165
1,41
2,67
0,145
2,97
4,43
1,154
3,50
1,30
2,97
3,124
3,43
1,94
0,366
0,117
3,71
4,160
4,103
3,86
4,104
1,32
2,405
3,69
0,18
0,247
4,131
1,187
1,63
1,117
4,65
4,43
3,136
3,70
1,62
3,55
0,542
3,285
2,8
1,31
3,34
0,463
3,70
3,367
3,94
1,592
4,61
2,56
3,197
4,161
1,68
2,242
0,120
3,69
2,233
0,138
2,24
0,21
0,107
4,178
4,58
1,213
2,64
0,158
3,242
1,315
1,871
4,23
1,919
2,56
4,164
3,138
4,25
0,154
1,223
2,419
1,277
0,363
0,119
2,73
3,87
0,289
0,132
1,48
2,91
2,585
3,164
2,33
2,32
2,37
3,60
0,33
3,180
1,46
3,287
0,70
1,102
2,131
1,53
4,19
1,225
2,189
3,124
1,144
0,19
4,29
1,193
4,124
4,104
2,170
3,84
3,77
2,115
4,168
2,100
1,36
2,48
3,254
3,133
3,95
3,63
4,25
0,127
0,92
2,98
0,241
0,34
1,75
0,70
0,123
1,119
2,45
3,313
3,163
0,26
4,49
2,64
2,106
4,88
1,74
1,128
4,136
4,26
3,113
0,456
1,489
2,95
4,260
1,91
0,77
4,300
4,64
2,109
3,63
4,103
4,155
0,65
3,70
4,70
3,55
0,162
3,112
4,207
4,155
1,84
4,84
4,167
3,88
4,144
3,21
0,68
4,51
0,128
3,163
0,152
1,104
0,33
2,102
1,34
4,373
1,108
4,21
0,260
0,35
0,36
0,22
3,16
3,99
1,30
2,153
4,16
1,116
1,330
4,135
4,180
4,29
3,223
0,213
4,137
4,42
1,424
0,113
3,48
3,89
0,37
3,41
0,118
4,53
3,267
0,115
0,180
2,70
3,283
4,283
4,19
0,61
4,53
4,12
0,109
1,505
1,153
3,19
4,77
2,16
1,90
0,71
1,20
2,153
3,103
1,74
2,28
1,165
4,65
3,136
4,122
4,30
1,20
3,16
1,868
1,269
4,66
3,44
3,156
2,41
0,236
0,70
1,41
0,59
4,88
1,305
0,96
1,330
4,90
3,167
0,82
1,79
4,27
2,79
3,150
0,119
3,349
4,102
2,69
1,66
4,30
0,235
4,304
2,93
0,83
3,96
4,47
1,447
2,150
3,22
3,105
1,123
2,143
3,30
0,89
4,88
1,132
4,32
4,28
0,165
4,51
4,56
2,40
3,64
0,33
1,155
2,189
1,43
2,32
0,304
1,291
3,170
3,18
1,62
0,62
4,56
2,215
1,103
0,131
0,63
0,39
3,280
0,404
1,124
0,78
1,64
0,69
2,109
4,209
3,117
0,33
2,148
2,181
1,182
4,66
0,44
4,60
3,392
0,155
3,75
2,269
4,17
2,29
2,169
0,110
2,152
1,286
1,296
4,26
4,56
4,79
4,48
2,19
4,27
1,136
3,150
1,133
3,86
1,40
0,109
2,86
1,45
1,63
2,118
3,37
0,88
3,137
3,138
4,165
4,65
3,99
3,68
4,106
0,48
3,68
3,27
0,214
4,119
0,22
3,25
3,121
4,345
4,38
0,291
2,331
3,103
4,54
3,41
2,42
0,133
1,23
4,109
1,38
1,121
1,81
3,129
1,67
2,290
3,106
4,47
2,49
0,58
1,191
2,105
3,83
3,137
3,141
1,141
4,27
4,71
2,167
1,160
3,94
2,52
0,25
0,39
1,23
2,108
1,168
2,53
1,17
4,40
1,43
1,71
4,82
2,134
1,242
1,53
1,114
0,440
3,26
1,68
4,44
4,90
0,75
3,79
0,87
3,108
2,44
1,30
3,662
0,25
1,52
1,69
1,84
4,57
3,55
1,124
2,77
1,106
3,61
0,136
0,85
2,100
0,33
1,25
4,222
2,114
2,41
0,302
2,160
0,170
3,33
1,61
3,38
3,110
2,263
4,157
2,156
2,145
2,71
1,133
4,74
3,23
4,24
1,69
1,122
3,31
4,204
2,225
0,60
1,119
4,38
3,58
4,59
3,114
3,242
3,78
3,208
2,105
1,22
3,122
2,52
2,238
2,18
4,155
1,119
1,311
4,54
0,107
1,138
0,36
0,32
2,536
2,143
2,188
4,46
3,108
3,96
2,215
2,163
3,124
4,63
1,21
2,98
0,66
3,39
4,8
2,68
0,22
3,64
1,85
1,205
4,64
4,220
4,134
0,62
2,43
0,59
1,21
2,88
1,386
2,103
2,170
2,79
1,30
4,74
4,59
2,94
3,54
2,246
1,54
0,170
1,196
3,13
4,90
2,91
3,34
3,32
1,162
4,21
4,90
4,62
0,494
3,75
1,230
0,62
2,76
1,20
1,106
0,99
2,64
2,260
3,78
3,92
4,19
1,90
2,38
2,242
4,28
3,99
4,40
1,76
1,208
4,269
1,80
2,26
1,121
3,189
2,111
3,103
3,51
1,294
3,114
4,135
3,34
2,169
0,78
1,404
1,28
0,187
1,196
3,114
4,162
4,100
0,114
2,65
1,218
3,29
1,159
1,84
4,96
0,416
3,217
2,41
1,614
0,216
0,436
4,86
1,165
4,45
3,17
2,200
1,221
1,88
1,106
3,14
0,21
4,69
2,33
0,87
2,111
1,440
0,81
0,393
3,87
1,250
1,232
0,64
1,35
1,49
4,43
1,190
2,194
4,250
1,30
1,87
4,78
2,43
3,136
1,41
0,494
1,72
2,134
0,157
0,137
3,80
4,158
1,78
1,209
3,38
3,72
2,328
2,81
0,219
2,20
2,145
2,75
3,30
1,279
1,53
3,59
3,428
2,54
0,375
1,711
4,106
2,164
1,139
0,72
4,21
0,224
1,111
4,46
3,50
4,110
0,365
4,56
3,44
1,383
4,53
0,90
1,197
1,40
1,60
3,579
4,228
2,254
4,116
3,41
2,623
0,112
0,194
3,66
1,463
0,76
0,265
3,225
2,246
4,19
4,80
1,152
2,276
3,106
4,155
1,50
3,65
0,114
2,51
2,211
1,70
0,94
2,149
4,38
3,24
0,155
3,99
3,40
3,96
4,139
2,51
4,58
4,23
3,99
0,78
2,79
0,157
2,52
3,145
2,92
0,133
3,84
3,266
1,28
3,154
4,115
2,69
0,92
3,43
3,214
0,439
2,69
0,25
2,310
3,152
0,135
1,125
2,130
3,16
3,86
2,52
3,35
4,13
4,27
0,307
2,174
4,24
4,164
0,30
1,117
4,57
2,185
3,268
4,74
2,43
4,31
1,84
1,180
2,114
2,155
2,60
1,18
1,313
3,103
4,17
0,173
1,107
1,208
1,167
2,89
1,25
3,39
2,240
3,77
2,99
4,242
4,32
4,59
3,77
1,166
3,77
4,27
1,30
4,244
2,45
1,65
1,31
1,251
2,81
1,48
0,113
0,130
2,259
3,13
0,34
3,21
4,55
4,29
3,433
0,62
0,259
2,268
0,22
2,79
0,97
3,93
2,81
1,101
1,143
2,48
3,246
1,94
4,140
2,239
0,177
0,211
4,50
1,401
4,71
0,948
4,63
2,193
1,205
3,144
3,57
3,66
0,180
3,71
4,150
1,87
4,104
2,18
1,76
1,307
0,80
4,105
0,31
2,120
0,181
4,104
0,70
1,110
2,54
3,89
4,181
2,68
3,77
4,192
2,73
0,83
2,149
0,128
4,19
2,208
1,51
1,192
1,99
4,16
4,68
2,63
2,89
3,172
3,253
0,194
0,131
1,195
3,82
0,86
0,63
1,119
1,216
3,65
4,49
4,52
1,260
3,18
4,189
4,49
3,208
3,201
0,568
4,135
2,46
2,47
3,184
2,232
3,76
2,76
3,57
3,41
2,39
0,406
3,142
4,35
1,235
0,80
3,63
2,100
4,45
0,67
0,41
2,50
2,11
0,38
4,89
0,78
2,102
1,36
3,119
0,57
2,40
4,44
0,349
1,78
2,24
4,32
4,69
1,232
1,113
4,239
4,73
4,30
1,116
0,313
1,110
2,148
1,101
2,151
0,77
1,174
4,43
3,53
1,163
4,189
4,69
0,113
3,160
1,181
4,18
1,179
2,34
0,178
0,233
3,23
4,320
3,26
1,151
2,177
3,58
3,51
3,26
2,40
0,151
2,79
4,88
1,15
1,39
4,56
1,169
4,101
3,186
2,85
1,331
2,45
1,40
4,313
3,280
1,188
2,36
3,19
2,241
4,79
1,282
0,261
4,219
0,207
1,84
0,110
2,13
1,56
0,39
1,83
3,155
1,32
4,69
3,143
0,46
4,24
2,126
2,133
2,41
4,111
2,97
3,46
3,943
2,358
4,23
4,84
2,132
0,74
4,37
3,25
0,195
1,215
0,146
4,32
2,61
0,176
1,56
3,33
2,536
1,147
4,100
2,34
1,50
0,207
1,178
1,347
0,38
4,145
2,40
4,89
4,214
3,28
4,38
4,71
2,19
1,178
0,101
3,39
0,591
0,47
3,120
3,184
3,132
0,164
2,411
3,137
2,106
3,289
1,58
3,49
3,332
4,17
1,39
3,18
1,104
0,149
2,56
2,106
1,50
2,58
2,55
2,19
4,52
4,45
3,47
0,145
3,71
0,85
4,97
2,135
2,109
2,401
1,133
3,84
4,36
0,122
4,177
3,15
0,138
1,123
3,53
1,208
1,71
2,40
4,46
4,10
1,52
1,117
1,43
3,90
2,81
0,103
0,110
4,81
2,69
3,153
3,275
4,323
4,41
2,40
0,55
1,49
3,43
0,306
1,257
0,127
1,352
1,143
4,146
3,34
0,36
4,71
0,31
1,83
2,71
3,91
0,14
4,35
3,20
0,69
2,107
1,339
0,97
4,42
1,121
3,147
0,85
1,35
3,175
3,205
0,554
4,71
3,38
0,72
1,176
3,125
0,13
0,343
4,158
2,117
0,92
1,106
2,88
0,67
4,205
4,259
3,111
3,79
0,252
4,212
0,114
0,20
2,17
4,33
1,334
4,97
2,82
2,99
3,94
0,36
0,116
3,62
3,51
4,83
3,156
3,24
1,149
0,106
3,53
2,50
0,58
3,87
0,65
0,96
1,182
0,40
1,136
2,320
2,105
2,179
4,73
1,151
0,250
2,52
2,43
4,78
2,18
3,107
1,224
2,28
2,70
2,60
3,107
4,76
3,72
0,39
3,18
0,91
4,135
1,22
0,145
0,21
0,52
4,45
2,31
3,224
2,166
0,597
2,214
0,216
3,63
1,77
4,76
2,66
2,55
1,104
0,186
1,134
4,42
4,17
4,33
0,167
2,252
1,6
0,71
2,51
1,53
1,35
3,228
4,53
0,32
3,406
2,159
4,74
3,180
0,115
1,81
0,68
1,102
0,194
0,907
3,73
2,149
1,201
3,115
0,48
3,19
4,18
0,198
2,135
2,166
1,54
2,385
1,217
1,17
4,67
4,37
2,94
1,19
4,29
3,64
4,189
3,219
0,308
4,99
3,329
2,163
3,58
3,46
4,71
2,158
3,54
2,27
4,39
3,28
2,21
3,26
1,104
3,57
1,65
1,234
2,268
2,72
3,77
3,56
4,51
3,295
0,113
3,83
3,102
0,51
0,68
0,34
3,11
3,58
0,43
4,18
4,38
2,113
2,204
0,154
0,76
1,62
1,169
1,153
0,213
4,14
3,191
0,68
4,771
4,19
2,137
1,21
4,50
3,65
2,369
3,390
2,94
1,78
4,21
3,32
0,363
4,28
1,139
2,64
3,141
4,76
0,300
4,90
0,78
3,148
3,48
3,42
4,26
2,39
2,64
3,32
0,26
4,29
0,35
2,116
0,87
4,60
4,82
1,140
0,256
1,160
0,36
3,79
1,165
1,484
1,180
0,49
3,191
4,89
1,49
0,26
3,33
2,56
2,36
2,142
4,71
0,144
2,50
1,17
1,59
4,89
1,237
1,66
0,92
0,50
4,521
1,29
1,283
0,144
4,113
1,129
1,38
2,152
0,92
1,168
0,89
3,137
4,160
3,50
2,318
1,144
4,29
1,45
4,30
0,102
2,66
4,51
2,53
1,471
0,92
3,47
2,121
1,150
0,276
4,73
3,24
2,111
3,78
3,113
3,93
4,82
2,73
0,53
0,37
2,115
4,290
2,31
3,49
1,54
3,375
2,248
0,270
2,149
3,77
2,183
1,74
3,102
3,108
0,142
4,375
2,150
2,76
0,56
0,123
0,98
4,73
1,235
3,5
4,98
3,22
1,84
3,18
1,111
3,18
1,59
3,129
0,125
2,49
2,247
1,165
3,48
0,107
2,153
1,99
2,192
0,46
3,47
3,8
3,47
4,48
1,99
1,285
4,67
3,222
0,305
2,101
4,281
2,244
1,150
1,35
4,18
4,43
2,87
2,53
0,122
0,122
1,92
1,271
2,194
3,143
2,58
3,51
3,173
2,114
3,218
0,83
1,91
0,888
1,283
4,31
1,109
0,52
1,64
0,118
1,302
0,402
2,88
2,238
2,109
2,156
3,21
0,380
4,50
1,124
3,109
2,72
2,74
1,16
4,357
1,470
0,742
0,165
0,246
0,51
1,69
4,46
4,98
4,49
0,27
3,54
4,42
1,233
4,14
2,61
2,77
2,30
0,19
2,141
0,589
3,38
2,85
1,214
1,111
2,176
4,60
4,39
2,266
2,151
1,32
0,181
2,250
4,32
0,382
0,118
1,71
3,55
1,21
3,40
2,128
1,71
2,71
1,67
2,18
4,196
0,169
2,130
4,46
1,198
4,18
0,194
1,160
1,342
0,98
1,63
3,38
3,140
0,69
0,105
3,15
1,212
2,176
3,46
2,46
3,51
2,97
3,56
2,267
4,67
4,122
2,39
4,23
0,87
2,187
0,39
2,350
1,55
4,94
2,317
4,75
3,104
0,20
3,46
2,320
3,120
2,57
1,35
4,58
4,165
4,48
2,107
4,84
0,76
1,190
3,17
2,173
2,24
4,108
0,228
1,174
4,51
0,46
3,62
2,126
2,182
2,53
2,257
0,22
0,81
0,47
2,45
2,60
4,34
0,416
3,38
0,246
4,80
3,121
0,117
0,227
1,153
3,49
4,286
4,100
1,190
1,135
3,13
1,72
3,99
4,76
2,220
2,194
0,46
2,223
1,75
1,83
1,43
4,56
0,81
3,39
2,29
1,78
3,69
1,124
4,70
2,494
2,108
1,152
2,183
1,49
2,471
2,166
0,336
3,22
4,59
1,88
0,67
2,59
4,47
0,17
2,335
4,187
3,173
2,188
2,105
4,38
4,17
1,318
4,109
3,195
1,21
4,45
1,250
2,115
2,76
2,42
4,59
4,350
3,68
2,73
3,78
0,30
4,36
2,177
4,83
0,64
4,58
0,97
3,79
1,49
0,462
1,240
0,72
0,208
3,43
4,26
2,32
1,134
1,138
0,215
0,281
3,85
0,114
4,113
3,150
0,70
2,56
3,161
1,146
0,95
2,271
0,135
4,59
2,92
1,111
2,16
0,222
1,176
4,38
2,66
3,42
1,111
0,213
2,213
0,147
2,109
3,118
2,109
4,25
1,82
2,23
4,120
1,126
4,36
0,20
4,43
1,120
0,71
2,117
0,131
1,182
2,89
4,95
3,149
1,166
3,56
1,68
4,60
1,161
3,86
0,112
2,135
3,126
1,140
2,379
2,167
3,140
4,70
4,482
1,220
1,330
3,65
4,64
4,65
4,107
0,175
4,86
2,37
3,161
2,328
4,401
0,146
0,665
4,75
1,57
2,81
2,105
3,191
1,183
4,109
4,113
2,158
3,43
2,84
4,22
0,130
3,179
1,135
3,44
4,59
3,93
1,46
3,245
1,331
3,122
0,333
4,83
1,325
1,152
1,24
0,140
0,321
2,85
0,31
4,119
0,49
3,114
0,202
0,32
4,27
1,62
0,35
3,188
2,91
2,214
2,125
3,317
1,58
1,218
3,182
4,279
2,110
2,89
0,170
0,71
2,34
2,160
3,23
1,19
4,59
2,196
4,28
0,128
1,180
4,48
1,20
2,154
2,92
4,17
4,148
1,62
4,85
1,51
3,30
0,387
4,271
2,65
2,50
0,187
1,412
1,17
1,193
2,26
1,91
0,62
4,105
4,37
0,112
1,546
2,79
3,266
2,119
2,224
4,34
0,169
1,136
0,205
2,232
4,33
2,31
4,29
0,36
2,138
1,174
2,233
4,19
2,214
3,62
4,31
1,45
3,47
3,80
2,213
0,65
2,485
1,186
4,241
0,118
2,169
0,15
1,253
3,59
0,64
2,94
0,41
0,83
3,74
3,50
2,42
3,80
4,38
3,116
2,164
4,54
1,176
4,19
2,78
2,214
4,232
1,290
1,136
0,9
4,22
4,49
2,349
